# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788368848794107914e+09,6.245362386107444763e-02,-4.795851930975914001e-02,3.703700006008148193e-01,9.681330323219299316e-01,-1.020348519086837769e-01,1.347714662551879883e-01,-1.359276652336120605e+00,5.741206988632008290e-02,-6.084534981307676560e-02,3.664072632944215258e-01,9.397650110627910891e-01,-1.329442282749671023e-01,9.136339360646950070e-02,-1.275844968337528584e+00,3.094984840307249963e-01,1.746541558755654588e-01,2.825566337771789893e-01,0.000000000000000000e+00
1.788368848838346958e+09,8.403236418962478638e-02,-5.114942044019699097e-02,3.647117912769317627e-01,9.524239301681518555e-01,-1.038040220737457275e-01,1.456239372491836548e-01,-1.358095407485961914e+00,7.114518959334681369e-02,-6.122682536049417479e-02,3.664072632944215258e-01,9.393835355153736799e-01,-1.283665217059581920e-01,1.058594644083310499e-01,-1.278133821622033039e+00,3.029079098650088731e-01,1.889251873354462763e-01,2.701912792235364735e-01,1.000000000000000000e+00
1.788368848874276400e+09,9.457597136497497559e-02,-5.307751148939132690e-02,3.608410358428955078e-01,9.438589215278625488e-01,-1.056434363126754761e-01,1.509733200073242188e-01,-1.356628417968750000e+00,8.411535820553872611e-02,-6.122682536049417479e-02,3.664072632944215258e-01,9.363317311360344064e-01,-1.249332417792015093e-01,1.138704509040966428e-01,-1.283474479285876768e+00,3.029079098650088731e-01,1.889251873354462763e-01,2.701912792235364735e-01,0.000000000000000000e+00
1.788368848919718742e+09,1.149930506944656372e-01,-5.752489343285560608e-02,3.510161638259887695e-01,9.253844618797302246e-01,-1.113064959645271301e-01,1.614112257957458496e-01,-1.351867318153381348e+00,9.708552681773063853e-02,-6.122682536049417479e-02,3.664072632944215258e-01,9.279392690928514043e-01,-1.237888151369492817e-01,1.192111085679403715e-01,-1.284237430380711587e+00,2.911167429872525414e-01,1.991589419693795271e-01,2.576917332416476802e-01,1.000000000000000000e+00
1.788368848956840038e+09,1.247549057006835938e-01,-6.001001223921775818e-02,3.450620472431182861e-01,9.155032634735107422e-01,-1.151584908366203308e-01,1.664556562900543213e-01,-1.348515987396240234e+00,1.089112687876703234e-01,-6.122682536049417479e-02,3.664072632944215258e-01,9.142061493858246735e-01,-1.234073395895318725e-01,1.245517662317841001e-01,-1.283474479285876768e+00,2.911167429872525414e-01,1.991589419693795271e-01,2.576917332416476802e-01,0.000000000000000000e+00
1.788368849001468897e+09,1.430757492780685425e-01,-6.537915766239166260e-02,3.311410248279571533e-01,8.945200443267822266e-01,-1.249411031603813171e-01,1.760440468788146973e-01,-1.339709043502807617e+00,1.226443884946970542e-01,-6.160830090791158398e-02,3.629739833676648431e-01,8.993286030365457151e-01,-1.234073395895318725e-01,1.325627527275496931e-01,-1.282711528191041950e+00,2.859893099020436869e-01,2.078743714608639881e-01,2.404362784885654136e-01,1.000000000000000000e+00
1.788368849036848545e+09,1.515086889266967773e-01,-6.820477545261383057e-02,3.232527375221252441e-01,8.834809660911560059e-01,-1.308300197124481201e-01,1.805427968502044678e-01,-1.334224700927734375e+00,1.367589837491411942e-01,-6.160830090791158398e-02,3.557259479667340685e-01,8.852140077821015751e-01,-1.237888151369492817e-01,1.409552147707326952e-01,-1.282330052643624541e+00,2.859893099020436869e-01,2.078743714608639881e-01,2.404362784885654136e-01,0.000000000000000000e+00
1.788368849082096338e+09,1.668120622634887695e-01,-7.378693670034408569e-02,3.061930239200592041e-01,8.605589270591735840e-01,-1.441573202610015869e-01,1.889655441045761108e-01,-1.321250438690185547e+00,1.512550545510027433e-01,-6.351567864499862992e-02,3.461890592812988388e-01,8.707179369802400259e-01,-1.241702906843666909e-01,1.497291523613331066e-01,-1.282330052643624541e+00,2.900841803184908696e-01,1.943843669949361086e-01,2.262499535317011035e-01,1.000000000000000000e+00
1.788368849117741585e+09,1.736824959516525269e-01,-7.645907998085021973e-02,2.972044944763183594e-01,8.487810492515563965e-01,-1.514346301555633545e-01,1.929094493389129639e-01,-1.313866257667541504e+00,1.646066987106120649e-01,-6.504158083466826668e-02,3.339818417639417447e-01,8.539330128938740216e-01,-1.264591439688711461e-01,1.607919432364379730e-01,-1.280041199359120085e+00,2.900841803184908696e-01,1.943843669949361086e-01,2.262499535317011035e-01,0.000000000000000000e+00
1.788368849161505699e+09,1.858608722686767578e-01,-8.141292631626129150e-02,2.786713540554046631e-01,8.248757719993591309e-01,-1.668646186590194702e-01,2.003409117460250854e-01,-1.297584772109985352e+00,1.760509651331343406e-01,-6.885633630884235856e-02,3.202487220569150139e-01,8.363851377126731990e-01,-1.310368505378800563e-01,1.642252231631946557e-01,-1.276226443884945994e+00,3.067851109482352956e-01,1.833819862848583560e-01,2.260870584397742522e-01,1.000000000000000000e+00
