# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788370127207529068e+09,2.425000220537185669e-01,-2.091307006776332855e-02,2.193114161491394043e-01,1.141173958778381348e+00,-1.152925714850425720e-01,4.847396016120910645e-01,-1.491956233978271484e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370127460027933e+09,2.410668283700942993e-01,-2.062170207500457764e-02,2.194998711347579956e-01,1.137474536895751953e+00,-1.175391599535942078e-01,4.849864840507507324e-01,-1.496219515800476074e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370127707321882e+09,2.394271492958068848e-01,-2.027200534939765930e-02,2.198455482721328735e-01,1.133533120155334473e+00,-1.198933348059654236e-01,4.853759706020355225e-01,-1.502680778503417969e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370127957545280e+09,2.372042387723922729e-01,-1.989629678428173065e-02,2.204826772212982178e-01,1.129922509193420410e+00,-1.220628097653388977e-01,4.858690798282623291e-01,-1.505527377128601074e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370128209835529e+09,2.352037280797958374e-01,-1.955864764750003815e-02,2.208805829286575317e-01,1.125786662101745605e+00,-1.245353966951370239e-01,4.860050380229949951e-01,-1.509085178375244141e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853068828582542e-01,1.000000000000000000e+00
1.788370128463375092e+09,2.334114611148834229e-01,-1.931281574070453644e-02,2.214012145996093750e-01,1.122211456298828125e+00,-1.266813725233078003e-01,4.862551391124725342e-01,-1.514394283294677734e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853265523910345e-01,1.000000000000000000e+00
1.788370128708020926e+09,2.313860356807708740e-01,-1.909248903393745422e-02,2.221270650625228882e-01,1.119440436363220215e+00,-1.284237056970596313e-01,4.866468906402587891e-01,-1.515744805335998535e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853134393691994e-01,1.000000000000000000e+00
1.788370128958259106e+09,2.298305928707122803e-01,-1.892256923019886017e-02,2.225585877895355225e-01,1.116302013397216797e+00,-1.304148733615875244e-01,4.867167174816131592e-01,-1.518043160438537598e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370129210520983e+09,2.285655736923217773e-01,-1.884236000478267670e-02,2.230844944715499878e-01,1.113788247108459473e+00,-1.320636272430419922e-01,4.869307577610015869e-01,-1.522295117378234863e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370129463778257e+09,2.270670682191848755e-01,-1.876620389521121979e-02,2.237920761108398438e-01,1.112023472785949707e+00,-1.333357691764831543e-01,4.873038232326507568e-01,-1.522613167762756348e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849838614464028e-01,4.555853199958801447e-01,1.000000000000000000e+00
1.788370129709437370e+09,2.260601669549942017e-01,-1.680033467710018158e-02,2.236412763595581055e-01,1.109613656997680664e+00,-1.346434056758880615e-01,4.875043332576751709e-01,-1.524109244346618652e+00,1.163500419623098026e-02,-2.695124742504013682e-01,-1.907377737087045944e-04,5.380712596322592134e-01,-4.678797589074541463e-01,1.773861295490952728e-02,-7.719157701991310461e-01,2.321973174810409157e-01,1.189849740266800127e-01,4.555853068828582542e-01,1.000000000000000000e+00
