# t,q1,q2,q3,q4,q5,q6,q7,m1,m2,m3,m4,m5,m6,m7,px,py,pz,is_policy
1.788367165636415482e+09,-1.951020359992980957e-01,-7.850007712841033936e-02,1.745242923498153687e-01,1.009317398071289062e+00,-2.857133150100708008e-01,1.194464042782783508e-01,-1.262187480926513672e+00,-1.386663614862282401e-01,-9.899290455481768447e-02,1.436255436026545595e-01,9.039063096055546254e-01,-3.545815213244836173e-01,8.297093156328649854e-02,-1.142710002288852777e+00,2.493949276415535765e-01,1.216987582612301666e-01,3.812757458824619916e-01,1.000000000000000000e+00
1.788367165673059702e+09,-1.908148676156997681e-01,-7.287957519292831421e-02,1.818867772817611694e-01,1.014767289161682129e+00,-2.779338657855987549e-01,1.238113492727279663e-01,-1.272035717964172363e+00,-1.379034103913934217e-01,-9.174486915388690988e-02,1.546883344777594260e-01,9.126802471961550367e-01,-3.435187304493787508e-01,8.945601586938245475e-02,-1.156824597543296917e+00,2.493949276415535765e-01,1.216987582612301666e-01,3.812757458824619916e-01,0.000000000000000000e+00
1.788367165717344761e+09,-1.806780397891998291e-01,-6.229205429553985596e-02,1.965281069278717041e-01,1.024338960647583008e+00,-2.623446285724639893e-01,1.325957030057907104e-01,-1.291186094284057617e+00,-1.375219348439760125e-01,-8.449683375295613530e-02,1.657511253528642925e-01,9.191653315022509929e-01,-3.305485618371868384e-01,9.822995345998286609e-02,-1.173228046082245513e+00,2.456819425210906849e-01,1.189579055692651516e-01,3.618154923379633958e-01,1.000000000000000000e+00
1.788367165753314018e+09,-1.748283803462982178e-01,-5.734666809439659119e-02,2.037833929061889648e-01,1.028439044952392578e+00,-2.545547485351562500e-01,1.370088160037994385e-01,-1.300464987754821777e+00,-1.352330815594715574e-01,-7.724879835202536071e-02,1.771953917753865682e-01,9.287022201876862226e-01,-3.198672465094993811e-01,1.092927443350877326e-01,-1.190012970168611517e+00,2.456819425210906849e-01,1.189579055692651516e-01,3.618154923379633958e-01,0.000000000000000000e+00
1.788367165798148155e+09,-1.615665555000305176e-01,-4.820777475833892822e-02,2.181116789579391479e-01,1.035194516181945801e+00,-2.390355020761489868e-01,1.458489745855331421e-01,-1.318351387977600098e+00,-1.310368505378800563e-01,-7.000076295109458613e-02,1.878767071030740254e-01,9.382391088731214523e-01,-3.076600289921422871e-01,1.150148775463488704e-01,-1.202983138780803429e+00,2.424412808396869401e-01,1.165657127634625867e-01,3.422253028175287204e-01,1.000000000000000000e+00
1.788367165833733082e+09,-1.541543900966644287e-01,-4.403595626354217529e-02,2.251580506563186646e-01,1.037822842597961426e+00,-2.313279807567596436e-01,1.502714157104492188e-01,-1.326930880546569824e+00,-1.253147173266189185e-01,-6.427862973983344830e-02,1.974135957885092552e-01,9.458686198214696361e-01,-2.973601892118722390e-01,1.169222552834359163e-01,-1.219768062867169434e+00,2.424412808396869401e-01,1.165657127634625867e-01,3.422253028175287204e-01,0.000000000000000000e+00
1.788367165877294540e+09,-1.377675682306289673e-01,-3.653476014733314514e-02,2.389409244060516357e-01,1.041478395462036133e+00,-2.160905599594116211e-01,1.591086834669113159e-01,-1.343259453773498535e+00,-1.173037308308533255e-01,-5.893797207598971966e-02,2.088578622110315308e-01,9.534981307698178199e-01,-2.824826428625932806e-01,1.214999618524448266e-01,-1.235408560311283210e+00,2.418818999176750584e-01,1.145974241319301229e-01,3.223302548696832526e-01,1.000000000000000000e+00
1.788367165914019823e+09,-1.287929117679595947e-01,-3.322703763842582703e-02,2.456426918506622314e-01,1.042465448379516602e+00,-2.085893899202346802e-01,1.635230630636215210e-01,-1.350970268249511719e+00,-1.073853665980006866e-01,-5.436026550698080939e-02,2.203021286335538065e-01,9.576943617914093210e-01,-2.706569008926535957e-01,1.268406195162885552e-01,-1.248760204470892532e+00,2.418818999176750584e-01,1.145974241319301229e-01,3.223302548696832526e-01,0.000000000000000000e+00
1.788367165957473278e+09,-1.092810705304145813e-01,-2.755289338529109955e-02,2.585768103599548340e-01,1.042609333992004395e+00,-1.939126253128051758e-01,1.723263263702392578e-01,-1.365349411964416504e+00,-9.708552681773063853e-02,-4.787518120088485318e-02,2.294575417715716270e-01,9.580758373388267302e-01,-2.595941100175487293e-01,1.352330815594715574e-01,-1.263256275272754081e+00,2.435966271080564627e-01,1.128127628733636423e-01,3.024839782704130675e-01,1.000000000000000000e+00
1.788367165993642330e+09,-9.874390065670013428e-02,-2.521162107586860657e-02,2.647653818130493164e-01,1.041711449623107910e+00,-1.867750585079193115e-01,1.767127662897109985e-01,-1.371966004371643066e+00,-8.487830930037354449e-02,-4.444190127412817048e-02,2.389944304570068567e-01,9.588387884336615485e-01,-2.481498435950264536e-01,1.424811169604023320e-01,-1.272030212863354492e+00,2.435966271080564627e-01,1.128127628733636423e-01,3.024839782704130675e-01,0.000000000000000000e+00
